Loc,ItemNumber,ReqMonth,StatQty,.model,ModelDate,AdjQty,ITEMDESC,ItmClsCd,RptClass,Brand,Channel
BedBathBeyond.com,601087-C,2020-05-01,8,history,2021-03-01,8,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2020-06-01,8,history,2021-03-01,8,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2020-07-01,8,history,2021-03-01,8,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2020-08-01,4,history,2021-03-01,4,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2020-09-01,8,history,2021-03-01,8,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2020-10-01,10,history,2021-03-01,10,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2020-11-01,5,history,2021-03-01,5,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2020-12-01,9,history,2021-03-01,9,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2021-01-01,16,history,2021-03-01,16,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601087-C,2021-02-01,7,history,2021-03-01,7,TL HRC D1 B/SS,DISPEN-TL,DISPEN-TL,Primo,COM
BedBathBeyond.com,601088-C,2018-08-01,1,history,2021-03-01,1,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2018-09-01,8,history,2021-03-01,8,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2018-10-01,5,history,2021-03-01,5,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2018-11-01,8,history,2021-03-01,8,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2018-12-01,12,history,2021-03-01,12,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-01-01,14,history,2021-03-01,14,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-02-01,13,history,2021-03-01,13,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-03-01,13,history,2021-03-01,13,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-04-01,7,history,2021-03-01,7,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-05-01,14,history,2021-03-01,14,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-06-01,14,history,2021-03-01,14,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-07-01,26,history,2021-03-01,26,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-08-01,7,history,2021-03-01,7,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-09-01,15,history,2021-03-01,15,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-10-01,13,history,2021-03-01,13,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-11-01,14,history,2021-03-01,14,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2019-12-01,21,history,2021-03-01,21,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-01-01,16,history,2021-03-01,16,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-02-01,9,history,2021-03-01,9,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-03-01,25,history,2021-03-01,25,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-04-01,30,history,2021-03-01,30,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-05-01,34,history,2021-03-01,34,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-06-01,38,history,2021-03-01,38,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-07-01,26,history,2021-03-01,26,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-08-01,25,history,2021-03-01,25,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-09-01,14,history,2021-03-01,14,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
BedBathBeyond.com,601088-C,2020-10-01,18,history,2021-03-01,18,BL Cooler Blk Hot/Cold 817206010883,DISPEN-BL,DISPEN-BL,Primo,COM
